year,iso3,dist,distw_harmonic,distcap,contig,comlang_off,comlang_ethno,comrelig,col_dep_ever,sibling_ever,comleg_posttrans,fta_wto,rta_type,gatt_d,wto_o,wto_d,eu_d,diplo_disagreement,scaled_sci_2021
1996,MRT,8882.0,8549.0,8882.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.089,458.0
1997,MRT,8882.0,8549.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.938,458.0
1998,MRT,8882.0,8549.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.029,458.0
1999,MRT,8882.0,8549.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,458.0
2000,MRT,8882.0,8540.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.622,458.0
2001,MRT,8882.0,8540.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.446,458.0
2002,MRT,8882.0,8540.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.206,458.0
2003,MRT,8882.0,8540.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.405,458.0
2004,MRT,8882.0,8540.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.985,458.0
2005,MRT,8882.0,8518.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.152,458.0
2006,MRT,8882.0,8518.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.556,458.0
2007,MRT,8882.0,8518.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.395,458.0
2008,MRT,8882.0,8518.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.673,458.0
2009,MRT,8882.0,8518.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.862,458.0
2010,MRT,8882.0,8507.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.65,458.0
2011,MRT,8882.0,8507.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.366,458.0
2012,MRT,8882.0,8507.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.409,458.0
2013,MRT,8882.0,8507.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.18,458.0
2014,MRT,8882.0,8507.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.33,458.0
2015,MRT,8882.0,8498.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.232,458.0
2016,MRT,8882.0,8498.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.432,458.0
2017,MRT,8882.0,8498.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.134,458.0
2018,MRT,8882.0,8498.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.336,458.0
2019,MRT,8882.0,8498.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.302,458.0
2020,MRT,8882.0,8489.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.263,458.0
2021,MRT,8882.0,8489.0,8285.0,0.0,0.0,0.0,0.467,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,458.0
1992,MSR,12163.0,11679.0,12163.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1993,MSR,12163.0,11679.0,12163.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1994,MSR,12163.0,11679.0,12163.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1995,MSR,12163.0,11684.0,12163.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1996,MSR,12163.0,11684.0,12163.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1997,MSR,12163.0,11684.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1998,MSR,12163.0,11684.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
1999,MSR,12163.0,11684.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2000,MSR,12163.0,11683.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2001,MSR,12163.0,11683.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2002,MSR,12163.0,11683.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2003,MSR,12163.0,11683.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2004,MSR,12163.0,11683.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2005,MSR,12163.0,11666.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2006,MSR,12163.0,11666.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2007,MSR,12163.0,11666.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2008,MSR,12163.0,11666.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2009,MSR,12163.0,11666.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2010,MSR,12163.0,11658.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2011,MSR,12163.0,11658.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2012,MSR,12163.0,11658.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2013,MSR,12163.0,11658.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2014,MSR,12163.0,11658.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
2015,MSR,12163.0,11657.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2016,MSR,12163.0,11657.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2017,MSR,12163.0,11657.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2018,MSR,12163.0,11657.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2019,MSR,12163.0,11657.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2020,MSR,12163.0,11655.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
2021,MSR,12163.0,11655.0,11237.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
1992,MTQ,12308.0,11830.0,12308.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
1993,MTQ,12308.0,11830.0,12308.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
1994,MTQ,12308.0,11830.0,12308.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
1995,MTQ,12308.0,11834.0,12308.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
1996,MTQ,12308.0,11834.0,12308.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
1997,MTQ,12308.0,11834.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
1998,MTQ,12308.0,11834.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
1999,MTQ,12308.0,11834.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2000,MTQ,12308.0,11832.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2001,MTQ,12308.0,11832.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2002,MTQ,12308.0,11832.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2003,MTQ,12308.0,11832.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2004,MTQ,12308.0,11832.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2005,MTQ,12308.0,11815.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2006,MTQ,12308.0,11815.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2007,MTQ,12308.0,11815.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2008,MTQ,12308.0,11815.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2009,MTQ,12308.0,11815.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2010,MTQ,12308.0,11807.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2011,MTQ,12308.0,11807.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2012,MTQ,12308.0,11807.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2013,MTQ,12308.0,11807.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2014,MTQ,12308.0,11807.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,134.0
2015,MTQ,12308.0,11805.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,134.0
2016,MTQ,12308.0,11805.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,134.0
2017,MTQ,12308.0,11805.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,134.0
2018,MTQ,12308.0,11805.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,134.0
2019,MTQ,12308.0,11805.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,134.0
2020,MTQ,12308.0,11802.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,134.0
2021,MTQ,12308.0,11802.0,11393.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,134.0
1992,MUS,7296.0,7622.0,7296.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.813,541.0
1993,MUS,7296.0,7622.0,7296.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.733,541.0
1994,MUS,7296.0,7622.0,7296.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.913,541.0
1995,MUS,7296.0,7608.0,7296.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.016,541.0
1996,MUS,7296.0,7608.0,7296.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.7,541.0
1997,MUS,7296.0,7608.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.505,541.0
1998,MUS,7296.0,7608.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.641,541.0
1999,MUS,7296.0,7608.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.775,541.0
2000,MUS,7296.0,7596.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.777,541.0
2001,MUS,7296.0,7596.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.489,541.0
2002,MUS,7296.0,7596.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.454,541.0
2003,MUS,7296.0,7596.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.442,541.0
2004,MUS,7296.0,7596.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.41,541.0
2005,MUS,7296.0,7593.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.335,541.0
2006,MUS,7296.0,7593.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.092,541.0
2007,MUS,7296.0,7593.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.202,541.0
2008,MUS,7296.0,7593.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.177,541.0
2009,MUS,7296.0,7593.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.222,541.0
2010,MUS,7296.0,7590.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.225,541.0
2011,MUS,7296.0,7590.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.003,541.0
2012,MUS,7296.0,7590.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.241,541.0
2013,MUS,7296.0,7590.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.025,541.0
2014,MUS,7296.0,7590.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.142,541.0
2015,MUS,7296.0,7577.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.244,541.0
2016,MUS,7296.0,7577.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.032,541.0
2017,MUS,7296.0,7577.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.14,541.0
2018,MUS,7296.0,7577.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.088,541.0
2019,MUS,7296.0,7577.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.101,541.0
2020,MUS,7296.0,7566.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.076,541.0
2021,MUS,7296.0,7566.0,8020.0,0.0,0.0,0.0,0.087,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,541.0
1992,MWI,7809.0,7928.0,7707.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.412,227.0
1993,MWI,7809.0,7928.0,7707.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.66,227.0
1994,MWI,7809.0,7928.0,7707.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.871,227.0
1995,MWI,7809.0,7910.0,7707.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.835,227.0
1996,MWI,7809.0,7910.0,7707.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.876,227.0
1997,MWI,7809.0,7910.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.674,227.0
1998,MWI,7809.0,7910.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.846,227.0
1999,MWI,7809.0,7910.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.668,227.0
2000,MWI,7809.0,7893.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.915,227.0
2001,MWI,7809.0,7893.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.436,227.0
2002,MWI,7809.0,7893.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.692,227.0
2003,MWI,7809.0,7893.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.624,227.0
2004,MWI,7809.0,7893.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.13,227.0
2005,MWI,7809.0,7881.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.217,227.0
2006,MWI,7809.0,7881.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.176,227.0
2007,MWI,7809.0,7881.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.092,227.0
2008,MWI,7809.0,7881.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.38,227.0
2009,MWI,7809.0,7881.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.133,227.0
2010,MWI,7707.0,7871.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.152,227.0
2011,MWI,7707.0,7871.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.008,227.0
2012,MWI,7707.0,7871.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.107,227.0
2013,MWI,7707.0,7871.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.426,227.0
2014,MWI,7707.0,7871.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.085,227.0
2015,MWI,7707.0,7854.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.078,227.0
2016,MWI,7707.0,7854.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.095,227.0
2017,MWI,7707.0,7854.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.074,227.0
2018,MWI,7707.0,7854.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.081,227.0
2019,MWI,7707.0,7854.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.185,227.0
2020,MWI,7707.0,7839.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.385,227.0
2021,MWI,7707.0,7839.0,8088.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,227.0
1992,MYS,5073.0,5567.0,5073.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.712,441.0
1993,MYS,5073.0,5567.0,5073.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.673,441.0
1994,MYS,5073.0,5567.0,5073.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.366,441.0
1995,MYS,5073.0,5567.0,5073.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.253,441.0
1996,MYS,5073.0,5567.0,5073.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.262,441.0
1997,MYS,5073.0,5567.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.153,441.0
1998,MYS,5073.0,5567.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.058,441.0
1999,MYS,5073.0,5567.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.134,441.0
2000,MYS,5073.0,5575.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.087,441.0
2001,MYS,5073.0,5575.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.147,441.0
2002,MYS,5073.0,5575.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.976,441.0
2003,MYS,5073.0,5575.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.159,441.0
2004,MYS,5073.0,5575.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.738,441.0
2005,MYS,5073.0,5587.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.977,441.0
2006,MYS,5073.0,5587.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.576,441.0
2007,MYS,5073.0,5587.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.976,441.0
2008,MYS,5073.0,5587.0,6026.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.696,441.0
