iso3,year,exports,imports,gdp,dist,tariff,ln_gdp,ln_dist,contig,comlang_ru,ex_ussr,rta,eaeu,wto_both,eu,ln_tariff
PNG,2010,0.019594,0.000908,1.42508e+10,9520.03,5,23.3801,9.16115,0,0,0,0,0,0,0,0.0487902
PNG,2011,0.279968,0.000771,1.79851e+10,9520.03,1.5,23.6128,9.16115,0,0,0,0,0,0,0,0.0148886
PNG,2012,0.2847,0.0013,2.12952e+10,9520.03,0,23.7817,9.16115,0,0,0,0,0,0,0,0
PNG,2013,0.021481,0.002877,2.12613e+10,9520.03,0,23.7802,9.16115,0,0,0,0,0,0,0,0
PNG,2014,0,0.001093,2.32108e+10,9520.03,0,23.8679,9.16115,0,0,0,0,0,0,0,0
PNG,2015,0,0,2.17234e+10,9520.03,,23.8017,9.16115,0,0,0,0,0,0,0,
PNG,2016,0.008994,0.019852,2.07589e+10,9520.03,2.89218,23.7562,9.16115,0,0,0,0,0,1,0,0.0285114
PNG,2017,0.00098558,0.00033636,2.27427e+10,9520.03,0,23.8475,9.16115,0,0,0,0,0,1,0,0
PNG,2018,0,0,2.41098e+10,9520.03,,23.9059,9.16115,0,0,0,0,0,1,0,
PNG,2019,0.00083268,0.0003525,2.47506e+10,9520.03,4,23.9321,9.16115,0,0,0,0,0,1,0,0.0392207
PNG,2020,0.00045556,0,2.38484e+10,9520.03,,23.895,9.16115,0,0,0,0,0,1,0,
PNG,2021,0.00140968,0,2.61134e+10,9520.03,,23.9857,9.16115,0,0,0,0,0,1,0,
PNG,2022,0.086557,0.00275482,3.16532e+10,9520.03,5,24.1781,9.16115,0,0,0,0,0,1,0,0.0487902
PNG,2023,0.0142445,0.00211436,3.08163e+10,9520.03,0,24.1513,9.16115,0,0,0,0,0,1,0,0
PNG,2024,0.0124072,0.00076491,3.0804e+10,9520.03,,24.1509,9.16115,0,0,0,0,0,1,0,
PNG,2025,0,0,3.24987e+10,9520.03,,24.2045,9.16115,0,0,0,0,0,1,0,
POL,2000,56.6261,58.6114,1.72954e+11,3854.2,,25.8763,8.25692,0,0,0,0,0,0,0,
POL,2001,164.157,61.3499,1.91823e+11,3854.2,,25.9798,8.25692,0,0,0,0,0,0,0,
POL,2002,320.481,74.6554,1.99694e+11,3854.2,,26.0201,8.25692,0,0,0,0,0,0,0,
POL,2003,200.965,117.16,2.18561e+11,3854.2,,26.1103,8.25692,0,0,0,0,0,0,0,
POL,2004,188.569,169.751,2.56269e+11,3854.2,2.65515,26.2695,8.25692,0,0,0,0,0,0,1,0.0262051
POL,2005,367.59,197.125,3.07e+11,3854.2,,26.4501,8.25692,0,0,0,0,0,0,1,
POL,2006,204.446,303.403,3.45898e+11,3854.2,,26.5694,8.25692,0,0,0,0,0,0,1,
POL,2007,256.954,396.989,4.29715e+11,3854.2,,26.7864,8.25692,0,0,0,0,0,0,1,
POL,2008,461.546,426.415,5.35612e+11,3854.2,5.64826,27.0067,8.25692,0,0,0,0,0,0,1,0.0549451
POL,2009,835.793,421.581,4.40891e+11,3854.2,,26.8121,8.25692,0,0,0,0,0,0,1,
POL,2010,1215.52,376.613,4.78112e+11,3854.2,9.23787,26.8931,8.25692,0,0,0,0,0,0,1,0.0883576
POL,2011,1305.36,391.28,5.27849e+11,3854.2,9.44348,26.9921,8.25692,0,0,0,0,0,0,1,0.090238
POL,2012,1631.97,470.375,4.98149e+11,3854.2,9.61643,26.9342,8.25692,0,0,0,0,0,0,1,0.0918171
POL,2013,679.497,507.91,5.1818e+11,3854.2,9.34111,26.9736,8.25692,0,0,0,0,0,0,1,0.0893022
POL,2014,595.684,429.328,5.42134e+11,3854.2,8.8396,27.0188,8.25692,0,0,0,0,0,0,1,0.0847051
POL,2015,789.188,340.546,4.80054e+11,3854.2,7.91145,26.8972,8.25692,0,0,0,0,0,0,1,0.0761408
POL,2016,504.954,254.317,4.7326e+11,3854.2,6.66554,26.8829,8.25692,0,0,0,0,0,1,1,0.0645279
POL,2017,574.333,327.356,5.28357e+11,3854.2,6.24297,26.993,8.25692,0,0,0,0,0,1,1,0.0605585
POL,2018,891.234,283.521,5.94617e+11,3854.2,6.10152,27.1112,8.25692,0,0,0,0,0,1,1,0.0592262
POL,2019,462.531,341.105,6.02684e+11,3854.2,6.54818,27.1247,8.25692,0,0,0,0,0,1,1,0.0634271
POL,2020,366.56,310.409,6.05914e+11,3854.2,5.55449,27.13,8.25692,0,0,0,0,0,1,1,0.0540571
POL,2021,386.59,371.299,6.8917e+11,3854.2,6.25147,27.2588,8.25692,0,0,0,0,0,1,1,0.0606385
POL,2022,773.859,598.05,6.95607e+11,3854.2,6.20744,27.2681,8.25692,0,0,0,0,0,1,1,0.060224
POL,2023,527.937,696.582,8.12451e+11,3854.2,5.73354,27.4233,8.25692,0,0,0,0,0,1,1,0.055752
POL,2024,487.853,640.339,9.17767e+11,3854.2,,27.5452,8.25692,0,0,0,0,0,1,1,
POL,2025,549.987,673.589,1.03549e+12,3854.2,,27.6659,8.25692,0,0,0,0,0,1,1,
PRI,2000,0,0,6.17018e+10,11707.9,,24.8456,9.36802,0,0,0,0,0,0,0,
PRI,2001,0,0,6.92084e+10,11707.9,,24.9604,9.36802,0,0,0,0,0,0,0,
PRI,2002,0,0,7.16235e+10,11707.9,,24.9947,9.36802,0,0,0,0,0,0,0,
PRI,2003,0,0,7.48274e+10,11707.9,,25.0384,9.36802,0,0,0,0,0,0,0,
PRI,2004,0,0,8.03223e+10,11707.9,,25.1093,9.36802,0,0,0,0,0,0,0,
PRI,2005,0,0,8.39145e+10,11707.9,,25.1531,9.36802,0,0,0,0,0,0,0,
PRI,2006,0,0,8.72762e+10,11707.9,,25.1923,9.36802,0,0,0,0,0,0,0,
PRI,2007,0,0,8.95241e+10,11707.9,,25.2178,9.36802,0,0,0,0,0,0,0,
PRI,2008,0,0,9.36393e+10,11707.9,,25.2627,9.36802,0,0,0,0,0,0,0,
PRI,2009,0,0,9.63856e+10,11707.9,,25.2916,9.36802,0,0,0,0,0,0,0,
PRI,2010,0,0,9.83813e+10,11707.9,,25.3121,9.36802,0,0,0,0,0,0,0,
PRI,2011,0,0,1.00352e+11,11707.9,,25.3319,9.36802,0,0,0,0,0,0,0,
PRI,2012,0,0,1.01565e+11,11707.9,,25.344,9.36802,0,0,0,0,0,0,0,
PRI,2013,0,0,1.0245e+11,11707.9,,25.3526,9.36802,0,0,0,0,0,0,0,
PRI,2014,0,0,1.02446e+11,11707.9,,25.3526,9.36802,0,0,0,0,0,0,0,
PRI,2015,0,0,1.03376e+11,11707.9,,25.3616,9.36802,0,0,0,0,0,0,0,
PRI,2016,0,0,1.04337e+11,11707.9,,25.3709,9.36802,0,0,0,0,0,0,0,
PRI,2017,0,0,1.03446e+11,11707.9,,25.3623,9.36802,0,0,0,0,0,0,0,
PRI,2018,0,0,1.00958e+11,11707.9,,25.338,9.36802,0,0,0,0,0,0,0,
PRI,2019,0,0,1.05126e+11,11707.9,,25.3784,9.36802,0,0,0,0,0,0,0,
PRI,2020,0,12.0216,1.03131e+11,11707.9,,25.3593,9.36802,0,0,0,0,0,0,0,
PRI,2021,0,10.5535,1.06427e+11,11707.9,,25.3907,9.36802,0,0,0,0,0,0,0,
PRI,2022,0.0156,11.5648,1.13844e+11,11707.9,,25.4581,9.36802,0,0,0,0,0,0,0,
PRI,2023,0.0468,14.3231,1.18479e+11,11707.9,,25.498,9.36802,0,0,0,0,0,0,0,
PRI,2024,0,29.036,1.2603e+11,11707.9,,25.5598,9.36802,0,0,0,0,0,0,0,
PRI,2025,0,25.3081,1.29368e+11,11707.9,,25.5859,9.36802,0,0,0,0,0,0,0,
PRT,2000,0,0.3591,1.18605e+11,6430.5,,25.4991,8.76881,0,0,0,0,0,0,1,
PRT,2001,1.0671,0.8104,1.21604e+11,6430.5,,25.524,8.76881,0,0,0,0,0,0,1,
PRT,2002,5.133,0.2838,1.34796e+11,6430.5,,25.627,8.76881,0,0,0,0,0,0,1,
PRT,2003,53.5998,0.743,1.65226e+11,6430.5,,25.8306,8.76881,0,0,0,0,0,0,1,
PRT,2004,318.61,2.2604,1.89382e+11,6430.5,2.40259,25.967,8.76881,0,0,0,0,0,0,1,0.0237418
PRT,2005,316.983,3.65214,1.97254e+11,6430.5,,26.0078,8.76881,0,0,0,0,0,0,1,
PRT,2006,298.155,13.1832,2.08756e+11,6430.5,,26.0644,8.76881,0,0,0,0,0,0,1,
PRT,2007,394.627,8.89384,2.40496e+11,6430.5,,26.206,8.76881,0,0,0,0,0,0,1,
PRT,2008,561.538,9.40404,2.63416e+11,6430.5,5.41764,26.297,8.76881,0,0,0,0,0,0,1,0.0527598
PRT,2009,274.381,6.73996,2.44668e+11,6430.5,,26.2232,8.76881,0,0,0,0,0,0,1,
PRT,2010,733.487,9.94463,2.38444e+11,6430.5,9.35168,26.1974,8.76881,0,0,0,0,0,0,1,0.0893989
PRT,2011,1137.75,11.6728,2.45427e+11,6430.5,9.91498,26.2263,8.76881,0,0,0,0,0,0,1,0.094537
PRT,2012,1019.55,16.0245,2.16537e+11,6430.5,10.7605,26.101,8.76881,0,0,0,0,0,0,1,0.1022
PRT,2013,933.44,19.131,2.26677e+11,6430.5,11.0652,26.1468,8.76881,0,0,0,0,0,0,1,0.104947
PRT,2014,866.495,20.7886,2.30079e+11,6430.5,10.3118,26.1617,8.76881,0,0,0,0,0,0,1,0.0981408
PRT,2015,642.136,15.8336,1.99039e+11,6430.5,9.47062,26.0168,8.76881,0,0,0,0,0,0,1,0.090486
PRT,2016,355.725,14.6823,2.06305e+11,6430.5,6.86689,26.0526,8.76881,0,0,0,0,0,1,1,0.0664139
PRT,2017,595.639,18.1234,2.20863e+11,6430.5,6.15101,26.1208,8.76881,0,0,0,0,0,1,1,0.0596925
PRT,2018,380.757,17.6541,2.42093e+11,6430.5,6.10671,26.2126,8.76881,0,0,0,0,0,1,1,0.0592751
PRT,2019,245.116,16.4872,2.40116e+11,6430.5,7.57596,26.2044,8.76881,0,0,0,0,0,1,1,0.073027
PRT,2020,0.00551422,18.9235,2.29619e+11,6430.5,5.79092,26.1597,8.76881,0,0,0,0,0,1,1,0.0562945
PRT,2021,0.0114051,19.9299,2.56056e+11,6430.5,7.44428,26.2687,8.76881,0,0,0,0,0,1,1,0.0718022
PRT,2022,0.0835726,30.705,2.56899e+11,6430.5,6.76154,26.2719,8.76881,0,0,0,0,0,1,1,0.0654276
PRT,2023,4.91211,45.7677,2.92324e+11,6430.5,6.26624,26.4011,8.76881,0,0,0,0,0,1,1,0.0607775
PRT,2024,4.73869,44.6452,3.13657e+11,6430.5,,26.4716,8.76881,0,0,0,0,0,1,1,
PRT,2025,6.64973,37.6218,3.4664e+11,6430.5,,26.5716,8.76881,0,0,0,0,0,1,1,
PRY,2000,0.001,0.0036,8.85571e+09,15083,,22.9043,9.62132,0,0,0,0,0,0,0,
PRY,2001,0,0,8.49581e+09,15083,,22.8628,9.62132,0,0,0,0,0,0,0,
PRY,2002,0,0,7.19626e+09,15083,,22.6968,9.62132,0,0,0,0,0,0,0,
PRY,2003,0,0,7.69137e+09,15083,,22.7634,9.62132,0,0,0,0,0,0,0,
PRY,2004,0,0.000105,9.62444e+09,15083,5,22.9876,9.62132,0,0,0,0,0,0,0,0.0487902
PRY,2005,0,0.000571,1.07375e+10,15083,,23.097,9.62132,0,0,0,0,0,0,0,
PRY,2006,0,0.017125,1.34294e+10,15083,,23.3207,9.62132,0,0,0,0,0,0,0,
PRY,2007,0,0,1.78564e+10,15083,,23.6056,9.62132,0,0,0,0,0,0,0,
PRY,2008,0,0.020327,2.46153e+10,15083,0,23.9266,9.62132,0,0,0,0,0,0,0,0
PRY,2009,0,8e-06,2.23552e+10,15083,,23.8303,9.62132,0,0,0,0,0,0,0,
PRY,2010,0,0.259262,2.72609e+10,15083,26.6667,24.0287,9.62132,0,0,0,0,0,0,0,0.236389
PRY,2011,0,2.29404,3.37562e+10,15083,25.8333,24.2424,9.62132,0,0,0,0,0,0,0,0.229788
PRY,2012,0,6.7425,3.32719e+10,15083,16.8452,24.228,9.62132,0,0,0,0,0,0,0,0.15568
PRY,2013,0,6.2341,3.85011e+10,15083,7.50893,24.374,9.62132,0,0,0,0,0,0,0,0.0724037
PRY,2014,0,5.1536,4.03779e+10,15083,9.48328,24.4215,9.62132,0,0,0,0,0,0,0,0.0906016
PRY,2015,0,5.96556,3.62114e+10,15083,8.85187,24.3126,9.62132,0,0,0,0,0,0,0,0.0848178
PRY,2016,0,2.03701,3.60897e+10,15083,8.74937,24.3093,9.62132,0,0,0,0,0,1,0,0.0838757
PRY,2017,0,1.65834,3.89971e+10,15083,7.875,24.3868,9.62132,0,0,0,0,0,1,0,0.075803
PRY,2018,0,5.5552,4.02254e+10,15083,9.6875,24.4178,9.62132,0,0,0,0,0,1,0,0.0924652
PRY,2019,0.00073,1.03535,3.79253e+10,15083,10.4469,24.3589,9.62132,0,0,0,0,0,1,0,0.0993644
PRY,2020,0,0.207807,3.54322e+10,15083,11.8698,24.2909,9.62132,0,0,0,0,0,1,0,0.112165
PRY,2021,0,0.00733466,3.99374e+10,15083,7.96875,24.4106,9.62132,0,0,0,0,0,1,0,0.0766716
PRY,2022,0,0.871913,4.18412e+10,15083,10.1314,24.4571,9.62132,0,0,0,0,0,1,0,0.096504
PRY,2023,0,0.124857,4.31405e+10,15083,4.15684,24.4877,9.62132,0,0,0,0,0,1,0,0.0407277
PRY,2024,0,0.37872,4.47388e+10,15083,,24.5241,9.62132,0,0,0,0,0,1,0,
PRY,2025,0,0.632663,4.92782e+10,15083,,24.6207,9.62132,0,0,0,0,0,1,0,
PSE,2000,0,0,4.3136e+09,3729.97,,22.185,8.22415,0,0,0,0,0,0,0,
PSE,2001,0,0,4.0037e+09,3729.97,,22.1105,8.22415,0,0,0,0,0,0,0,
PSE,2002,0,0,3.5558e+09,3729.97,,21.9918,8.22415,0,0,0,0,0,0,0,
PSE,2003,0,0,3.968e+09,3729.97,,22.1015,8.22415,0,0,0,0,0,0,0,
PSE,2004,0,0,4.6031e+09,3729.97,,22.25,8.22415,0,0,0,0,0,0,0,
PSE,2005,0,0,5.1257e+09,3729.97,,22.3575,8.22415,0,0,0,0,0,0,0,
PSE,2006,0,0.001672,5.3483e+09,3729.97,,22.4,8.22415,0,0,0,0,0,0,0,
PSE,2007,0,0.034914,5.8157e+09,3729.97,,22.4838,8.22415,0,0,0,0,0,0,0,
PSE,2008,0,0.031057,7.3104e+09,3729.97,0,22.7126,8.22415,0,0,0,0,0,0,0,0
PSE,2009,0,0.071972,8.0857e+09,3729.97,,22.8134,8.22415,0,0,0,0,0,0,0,
PSE,2010,0,0.105356,9.6815e+09,3729.97,6.625,22.9935,8.22415,0,0,0,0,0,0,0,0.0641478
PSE,2011,0,0.099897,1.11861e+10,3729.97,5.625,23.1379,8.22415,0,0,0,0,0,0,0,0.0547249
PSE,2012,0,0.0731,1.22084e+10,3729.97,9.16667,23.2254,8.22415,0,0,0,0,0,0,0,0.0877056
PSE,2013,0,0.018037,1.35155e+10,3729.97,12.5,23.3271,8.22415,0,0,0,0,0,0,0,0.117783
PSE,2014,0,0.004001,1.39897e+10,3729.97,4.64828,23.3616,8.22415,0,0,0,0,0,0,0,0.0454348
PSE,2015,0,0.000936,1.39724e+10,3729.97,4.12338,23.3603,8.22415,0,0,0,0,0,0,0,0.0404063
PSE,2016,0,0.000809,1.54054e+10,3729.97,8.9125,23.458,8.22415,0,0,0,0,0,0,0,0.0853746
PSE,2017,0,0.0802873,1.6128e+10,3729.97,7.40835,23.5038,8.22415,0,0,0,0,0,0,0,0.0714677
PSE,2018,0,0.173354,1.62766e+10,3729.97,3.8,23.513,8.22415,0,0,0,0,0,0,0,0.0372958
PSE,2019,0,0.00438736,1.71335e+10,3729.97,2.50615,23.5643,8.22415,0,0,0,0,0,0,0,0.0247526
PSE,2020,0,0.0234416,1.55317e+10,3729.97,2.50544,23.4661,8.22415,0,0,0,0,0,0,0,0.0247457
PSE,2021,0,0.245019,1.8109e+10,3729.97,5,23.6197,8.22415,0,0,0,0,0,0,0,0.0487902
PSE,2022,0,0.0746641,1.91655e+10,3729.97,0,23.6764,8.22415,0,0,0,0,0,0,0,0
PSE,2023,0,0.106041,1.86351e+10,3729.97,2.5,23.6483,8.22415,0,0,0,0,0,0,0,0.0246926
PSE,2024,0,0.035484,1.60169e+10,3729.97,,23.4969,8.22415,0,0,0,0,0,0,0,
PSE,2025,0,0.00784,1.71671e+10,3729.97,,23.5663,8.22415,0,0,0,0,0,0,0,
PYF,2000,0,0.0023,3.59985e+09,14861.5,,22.0042,9.60653,0,0,0,0,0,0,0,
PYF,2001,0,0.0896,3.57381e+09,14861.5,,21.9969,9.60653,0,0,0,0,0,0,0,
PYF,2002,0,0,3.96541e+09,14861.5,,22.1009,9.60653,0,0,0,0,0,0,0,
PYF,2003,0,0,4.92778e+09,14861.5,,22.3182,9.60653,0,0,0,0,0,0,0,
PYF,2004,0,0,5.56411e+09,14861.5,,22.4396,9.60653,0,0,0,0,0,0,0,
PYF,2005,0,0,5.70505e+09,14861.5,,22.4646,9.60653,0,0,0,0,0,0,0,
PYF,2006,0,0.001116,5.878e+09,14861.5,,22.4945,9.60653,0,0,0,0,0,0,0,
PYF,2007,0,0.00475,6.63116e+09,14861.5,,22.615,9.60653,0,0,0,0,0,0,0,
PYF,2008,0,0.001369,7.13674e+09,14861.5,7.5,22.6885,9.60653,0,0,0,0,0,0,0,0.0723207
PYF,2009,0,0.014476,6.58456e+09,14861.5,,22.608,9.60653,0,0,0,0,0,0,0,
PYF,2010,0,0.00545,6.08664e+09,14861.5,9.77427,22.5294,9.60653,0,0,0,0,0,0,0,0.093256
PYF,2011,0,0,6.20394e+09,14861.5,,22.5485,9.60653,0,0,0,0,0,0,0,
PYF,2012,0,0,5.69286e+09,14861.5,,22.4625,9.60653,0,0,0,0,0,0,0,
PYF,2013,0,0.001193,6.03183e+09,14861.5,2.5,22.5203,9.60653,0,0,0,0,0,0,0,0.0246926
PYF,2014,0,0.000344,6.152e+09,14861.5,10,22.54,9.60653,0,0,0,0,0,0,0,0.0953102
PYF,2015,0,0.002116,5.32585e+09,14861.5,11.1214,22.3958,9.60653,0,0,0,0,0,0,0,0.105453
PYF,2016,0,0,5.49704e+09,14861.5,,22.4275,9.60653,0,0,0,0,0,0,0,
PYF,2017,0,0,5.83335e+09,14861.5,,22.4869,9.60653,0,0,0,0,0,0,0,
PYF,2018,0,0.00121792,6.13512e+09,14861.5,,22.5373,9.60653,0,0,0,0,0,0,0,
PYF,2019,0,0,6.02228e+09,14861.5,,22.5187,9.60653,0,0,0,0,0,0,0,
PYF,2020,0,0,5.57482e+09,14861.5,,22.4415,9.60653,0,0,0,0,0,0,0,
PYF,2021,0,0,5.99493e+09,14861.5,,22.5142,9.60653,0,0,0,0,0,0,0,
PYF,2022,0,8.443e-05,5.62269e+09,14861.5,4.55,22.4501,9.60653,0,0,0,0,0,0,0,0.0444952
PYF,2023,0,0.00451981,6.13745e+09,14861.5,2.61111,22.5377,9.60653,0,0,0,0,0,0,0,0.025776
PYF,2024,0,0.00259251,6.32372e+09,14861.5,,22.5676,9.60653,0,0,0,0,0,0,0,
QAT,2000,0.0402,0.1165,1.77599e+10,3094.17,,23.6002,8.03727,0,0,0,0,0,0,0,
QAT,2001,0.7319,0.0044,1.75385e+10,3094.17,,23.5877,8.03727,0,0,0,0,0,0,0,
QAT,2002,0.02,0,1.93637e+10,3094.17,,23.6867,8.03727,0,0,0,0,0,0,0,
QAT,2003,0.0234,0.0397,2.35338e+10,3094.17,,23.8817,8.03727,0,0,0,0,0,0,0,
QAT,2004,0.001785,0.008061,3.17341e+10,3094.17,0,24.1807,8.03727,0,0,0,0,0,0,0,0
QAT,2005,1.27367,0.000288,4.45305e+10,3094.17,,24.5194,8.03727,0,0,0,0,0,0,0,
QAT,2006,0.273373,0.606172,6.08821e+10,3094.17,,24.8322,8.03727,0,0,0,0,0,0,0,
QAT,2007,0.192774,0.73479,7.97118e+10,3094.17,,25.1017,8.03727,0,0,0,0,0,0,0,
QAT,2008,0.026327,0.312328,1.1527e+11,3094.17,6.57051,25.4705,8.03727,0,0,0,0,0,0,0,0.0636367
QAT,2009,0.028094,0.25526,9.77984e+10,3094.17,,25.3062,8.03727,0,0,0,0,0,0,0,
QAT,2010,0.30901,0.406982,1.25122e+11,3094.17,11.4793,25.5526,8.03727,0,0,0,0,0,0,0,0.108669
QAT,2011,0.739901,0.493479,1.67775e+11,3094.17,6.4662,25.8459,8.03727,0,0,0,0,0,0,0,0.0626574
QAT,2012,0.8359,0.8425,1.86834e+11,3094.17,5.01309,25.9535,8.03727,0,0,0,0,0,0,0,0.0489148
QAT,2013,0.190395,0.696763,1.98728e+11,3094.17,10.2943,26.0152,8.03727,0,0,0,0,0,0,0,0.0979818
QAT,2014,0.06736,0.297024,2.06225e+11,3094.17,9.11405,26.0522,8.03727,0,0,0,0,0,0,0,0.0872235
QAT,2015,0.02257,0.440909,1.6174e+11,3094.17,7.76172,25.8093,8.03727,0,0,0,0,0,0,0,0.0747523
QAT,2016,0.996147,0.099773,1.51732e+11,3094.17,8.09554,25.7454,8.03727,0,0,0,0,0,1,0,0.0778452
QAT,2017,0.134697,0.00650996,1.61099e+11,3094.17,8.38971,25.8053,8.03727,0,0,0,0,0,1,0,0.080563
QAT,2018,0.194929,0.234151,1.83335e+11,3094.17,3.74074,25.9346,8.03727,0,0,0,0,0,1,0,0.0367247
QAT,2019,1.89336,0.0971549,1.76371e+11,3094.17,7.46975,25.8959,8.03727,0,0,0,0,0,1,0,0.0720392
QAT,2020,5.75754,2.79906,1.44411e+11,3094.17,7.52077,25.6959,8.03727,0,0,0,0,0,1,0,0.0725138
QAT,2021,5.92104,0.418599,1.79732e+11,3094.17,6.08872,25.9147,8.03727,0,0,0,0,0,1,0,0.0591056
QAT,2022,5.56289,1.07988,2.35709e+11,3094.17,6.82289,26.1859,8.03727,0,0,0,0,0,1,0,0.0660021
QAT,2023,5.61917,4.31213,2.13003e+11,3094.17,3.23359,26.0846,8.03727,0,0,0,0,0,1,0,0.0318241
QAT,2024,4.7875,4.07177,2.16295e+11,3094.17,,26.0999,8.03727,0,0,0,0,0,1,0,
QAT,2025,4.33635,4.43148,2.1556e+11,3094.17,,26.0965,8.03727,0,0,0,0,0,1,0,
ROU,2000,0.5232,11.9109,3.72537e+10,3638.63,,24.341,8.19936,0,0,0,0,0,0,0,
ROU,2001,7.8372,16.147,4.03951e+10,3638.63,,24.422,8.19936,0,0,0,0,0,0,0,
ROU,2002,121.044,41.5474,4.60655e+10,3638.63,,24.5533,8.19936,0,0,0,0,0,0,0,
ROU,2003,32.7918,22.8759,5.78064e+10,3638.63,,24.7804,8.19936,0,0,0,0,0,0,0,
ROU,2004,32.7391,37.3341,7.49737e+10,3638.63,2.52256,25.0404,8.19936,0,0,0,0,0,0,0,0.0249127
ROU,2005,460.285,74.5627,9.84544e+10,3638.63,,25.3129,8.19936,0,0,0,0,0,0,0,
ROU,2006,747.116,82.1736,1.22024e+11,3638.63,,25.5275,8.19936,0,0,0,0,0,0,0,
ROU,2007,686.469,70.8451,1.74589e+11,3638.63,,25.8857,8.19936,0,0,0,0,0,0,1,
ROU,2008,1010.76,96.6608,2.14316e+11,3638.63,5.07695,26.0907,8.19936,0,0,0,0,0,0,1,0.0495227
ROU,2009,840.321,37.8702,1.74111e+11,3638.63,,25.883,8.19936,0,0,0,0,0,0,1,
ROU,2010,1281.9,122.366,1.70064e+11,3638.63,9.09204,25.8594,8.19936,0,0,0,0,0,0,1,0.0870217
ROU,2011,2265.8,218.473,1.92624e+11,3638.63,9.1841,25.984,8.19936,0,0,0,0,0,0,1,0.0878653
ROU,2012,3033.79,63.5255,1.79117e+11,3638.63,9.202,25.9113,8.19936,0,0,0,0,0,0,1,0.0880291
ROU,2013,2396.49,89.9982,1.89799e+11,3638.63,9.05679,25.9692,8.19936,0,0,0,0,0,0,1,0.0866986
ROU,2014,3152.96,119.347,1.99722e+11,3638.63,8.60787,26.0202,8.19936,0,0,0,0,0,0,1,0.0825737
ROU,2015,1343.38,76.6838,1.77885e+11,3638.63,7.6312,25.9044,8.19936,0,0,0,0,0,0,1,0.0735404
ROU,2016,724.412,78.4923,1.85291e+11,3638.63,5.43071,25.9452,8.19936,0,0,0,0,0,1,1,0.0528838
ROU,2017,925.56,66.7508,2.10147e+11,3638.63,5.12813,26.0711,8.19936,0,0,0,0,0,1,1,0.0500097
ROU,2018,1497.81,177.409,2.41791e+11,3638.63,5.16184,26.2113,8.19936,0,0,0,0,0,1,1,0.0503303
ROU,2019,1731.91,96.5471,2.5008e+11,3638.63,6.32602,26.245,8.19936,0,0,0,0,0,1,1,0.0613398
ROU,2020,1263.68,73.8333,2.50625e+11,3638.63,4.81327,26.2472,8.19936,0,0,0,0,0,1,1,0.0470102
ROU,2021,1521.13,48.4149,2.85072e+11,3638.63,6.03661,26.376,8.19936,0,0,0,0,0,1,1,0.0586142
ROU,2022,2512.71,142.124,2.95318e+11,3638.63,5.80621,26.4113,8.19936,0,0,0,0,0,1,1,0.056439
ROU,2023,2767.12,112.208,3.47758e+11,3638.63,5.17705,26.5748,8.19936,0,0,0,0,0,1,1,0.050475
ROU,2024,2788.44,138.359,3.82564e+11,3638.63,,26.6702,8.19936,0,0,0,0,0,1,1,
ROU,2025,2626.89,168.621,4.28678e+11,3638.63,,26.784,8.19936,0,0,0,0,0,1,1,
RUS,2000,1710.26,2338.76,2.5971e+11,1924.43,,26.2828,7.56239,1,1,1,1,0,0,0,
RUS,2001,1733.41,2751.92,3.06602e+11,1924.43,,26.4488,7.56239,1,1,1,1,0,0,0,
RUS,2002,1497.74,2547.03,3.4547e+11,1924.43,,26.5682,7.56239,1,1,1,1,0,0,0,
RUS,2003,1967.74,3277.75,4.30347e+11,1924.43,,26.7879,7.56239,1,1,1,1,0,0,0,
RUS,2004,2836.29,4807.77,5.91017e+11,1924.43,2.7265,27.1051,7.56239,1,1,1,1,0,0,0,0.0269
RUS,2005,2926.58,6581.79,7.64016e+11,1924.43,,27.3619,7.56239,1,1,1,1,0,0,0,
RUS,2006,3730.04,9064.09,9.89932e+11,1924.43,,27.6209,7.56239,1,1,1,1,0,0,0,
RUS,2007,4658.92,11573.8,1.2997e+12,1924.43,,27.8932,7.56239,1,1,1,1,0,0,0,
RUS,2008,6227.05,13753.8,1.66085e+12,1924.43,0,28.1383,7.56239,1,1,1,1,0,0,0,0
RUS,2009,3546.97,8896.56,1.22265e+12,1924.43,,27.832,7.56239,1,1,1,1,0,0,0,
RUS,2010,,,1.52492e+12,1924.43,0,28.053,7.56239,1,1,1,1,1,0,0,0
RUS,2011,7514.52,16269.1,2.04592e+12,1924.43,0,28.3469,7.56239,1,1,1,1,1,0,0,0
RUS,2012,6747.21,17110.5,2.20829e+12,1924.43,0,28.4232,7.56239,1,1,1,1,1,0,0,0
RUS,2013,5875.27,17971.8,2.29247e+12,1924.43,0,28.4607,7.56239,1,1,1,1,1,0,0,0
RUS,2014,6388.5,13807.7,2.05924e+12,1924.43,0,28.3534,7.56239,1,1,1,1,1,0,0,0
RUS,2015,4547.5,10529.3,1.36348e+12,1924.43,,27.9411,7.56239,1,1,1,1,1,0,0,
RUS,2016,3509.16,9129.77,1.27679e+12,1924.43,0,27.8754,7.56239,1,1,1,1,1,1,0,0
RUS,2017,4639.04,11733,1.5742e+12,1924.43,0,28.0848,7.56239,1,1,1,1,1,1,0,0
RUS,2018,5279.87,13237.5,1.65733e+12,1924.43,0,28.1362,7.56239,1,1,1,1,1,1,0,0
RUS,2019,5670.9,14312.1,1.69312e+12,1924.43,0,28.1576,7.56239,1,1,1,1,1,1,0,0
