"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"ССП"	"LССП"	"ГНКИПЦ01_2753"	"LГНКИПЦ01_2753"	"VAL"
"Индекс потребительских цен(Процент)"	"Август 2017 г."	"201708"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"106.5"
"Индекс потребительских цен(Процент)"	"Сентябрь 2016 г."	"201609"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"116.2"
"Индекс потребительских цен(Процент)"	"Декабрь 2017 г."	"201712"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"106.7"
"Индекс потребительских цен(Процент)"	"Январь 2018 г."	"201801"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"106.3"
"Индекс потребительских цен(Процент)"	"Март 2020 г."	"202003"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"106.3"
"Индекс потребительских цен(Процент)"	"Декабрь 2019 г."	"201912"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.3"
"Индекс потребительских цен(Процент)"	"Апрель 2020 г."	"202004"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"106.6"
"Индекс потребительских цен(Процент)"	"Декабрь 2020 г."	"202012"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"107.2"
"Индекс потребительских цен(Процент)"	"Сентябрь 2019 г."	"201909"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.2"
"Индекс потребительских цен(Процент)"	"Октябрь 2019 г."	"201910"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.4"
"Индекс потребительских цен(Процент)"	"Июль 2019 г."	"201907"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.7"
"Индекс потребительских цен(Процент)"	"Апрель 2023 г."	"202304"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"117.6"
"Индекс потребительских цен(Процент)"	"Март 2019 г."	"201903"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.0"
"Индекс потребительских цен(Процент)"	"Февраль 2020 г."	"202002"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.6"
"Индекс потребительских цен(Процент)"	"Апрель 2019 г."	"201904"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"104.9"
"Индекс потребительских цен(Процент)"	"Июнь 2019 г."	"201906"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.2"
"Индекс потребительских цен(Процент)"	"Май 2019 г."	"201905"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.3"
"Индекс потребительских цен(Процент)"	"Февраль 2019 г."	"201902"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.1"
"Индекс потребительских цен(Процент)"	"Август 2020 г."	"202008"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"106.8"
"Индекс потребительских цен(Процент)"	"Октябрь 2023 г."	"202310"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"110.4"
"Индекс потребительских цен(Процент)"	"Январь 2019 г."	"201901"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.9"
"Индекс потребительских цен(Процент)"	"Август 2019 г."	"201908"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.6"
"Индекс потребительских цен(Процент)"	"Декабрь 2018 г."	"201812"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"105.3"
"Индекс потребительских цен(Процент)"	"Июнь 2024 г."	"202406"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"108.2"
"Индекс потребительских цен(Процент)"	"Сентябрь 2022 г."	"202209"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"117.0"
"Индекс потребительских цен(Процент)"	"Март 2022 г."	"202203"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"110.7"
"Индекс потребительских цен(Процент)"	"Июнь 2022 г."	"202206"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"114.4"
"Индекс потребительских цен(Процент)"	"Май 2025 г."	"202505"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"112.1"
"Индекс потребительских цен(Процент)"	"Июль 2025 г."	"202507"	"ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ"	"0"	"отчетный период к соответствующему периоду прошлого года"	"0"	"Товары и услуги"	"0"	"111.6"
